window_id,flight_id,window_index,num_samples,true_label,predicted_label,is_correct,fault_samples_in_window,max_vel_z,max_vel_xy,max_gyro_xy,max_gyro_z
2018-09-11/flight6_w229,2018-09-11/flight6,229,100,Propulsion/Control,Propulsion/Control,True,100,2.320000,23.240000,0.493000,0.459000
2018-09-11/flight6_w230,2018-09-11/flight6,230,100,Propulsion/Control,Propulsion/Control,True,100,7.220000,22.720000,0.346000,0.450000
2018-09-11/flight6_w231,2018-09-11/flight6,231,100,Propulsion/Control,Propulsion/Control,True,100,7.120000,19.640000,0.332000,0.231000
2018-09-11/flight6_w232,2018-09-11/flight6,232,100,Propulsion/Control,Nominal,False,100,1.260000,18.360000,0.182000,0.079000
2018-09-11/flight6_w233,2018-09-11/flight6,233,100,Propulsion/Control,Nominal,False,100,1.850000,20.520000,0.470000,0.353000
2018-09-11/flight6_w234,2018-09-11/flight6,234,100,Propulsion/Control,Nominal,False,100,2.500000,21.520000,0.431000,0.350000
2018-09-11/flight6_w235,2018-09-11/flight6,235,100,Propulsion/Control,Propulsion/Control,True,100,2.390000,19.310000,0.526000,0.906000
2018-09-11/flight6_w236,2018-09-11/flight6,236,100,Propulsion/Control,Propulsion/Control,True,100,4.540000,19.590000,1.278000,0.675000
2018-09-11/flight6_w237,2018-09-11/flight6,237,100,Propulsion/Control,Propulsion/Control,True,100,11.610000,26.840000,1.146000,1.195000
2018-09-11/flight6_w238,2018-09-11/flight6,238,100,Propulsion/Control,Propulsion/Control,True,100,6.340000,26.500000,0.669000,0.270000
2018-09-11/flight6_w239,2018-09-11/flight6,239,100,Propulsion/Control,Propulsion/Control,True,100,6.370000,24.300000,0.908000,0.456000
2018-09-11/flight6_w240,2018-09-11/flight6,240,100,Propulsion/Control,Propulsion/Control,True,100,4.950000,22.270000,1.085000,0.451000
2018-09-11/flight6_w241,2018-09-11/flight6,241,100,Propulsion/Control,Propulsion/Control,True,100,1.740000,20.390000,1.305000,0.538000
2018-09-11/flight6_w242,2018-09-11/flight6,242,100,Propulsion/Control,Propulsion/Control,True,100,6.360000,21.210000,1.814000,0.713000
2018-09-11/flight6_w243,2018-09-11/flight6,243,100,Propulsion/Control,Propulsion/Control,True,100,3.890000,22.640000,0.940000,0.627000
2018-09-11/flight6_w244,2018-09-11/flight6,244,100,Propulsion/Control,Propulsion/Control,True,100,2.190000,20.020000,0.935000,0.417000
2018-09-11/flight6_w245,2018-09-11/flight6,245,100,Propulsion/Control,Propulsion/Control,True,100,1.540000,19.380000,0.638000,0.354000
2018-09-11/flight6_w246,2018-09-11/flight6,246,100,Propulsion/Control,Nominal,False,100,2.210000,20.200000,0.341000,0.336000
2018-09-11/flight6_w247,2018-09-11/flight6,247,100,Propulsion/Control,Nominal,False,100,0.880000,20.860000,0.382000,0.395000
2018-09-11/flight6_w248,2018-09-11/flight6,248,100,Propulsion/Control,Nominal,False,100,1.060000,20.720000,0.367000,0.344000
2018-09-11/flight6_w249,2018-09-11/flight6,249,100,Propulsion/Control,Nominal,False,100,0.840000,20.280000,0.362000,0.394000
2018-09-11/flight6_w250,2018-09-11/flight6,250,100,Propulsion/Control,Nominal,False,100,0.540000,18.970000,0.311000,0.334000
2018-09-11/flight6_w251,2018-09-11/flight6,251,100,Propulsion/Control,Propulsion/Control,True,100,3.620000,17.500000,0.783000,1.136000
2018-09-11/flight6_w252,2018-09-11/flight6,252,100,Propulsion/Control,Propulsion/Control,True,100,5.290000,18.310000,1.061000,0.858000
2018-09-11/flight6_w253,2018-09-11/flight6,253,100,Propulsion/Control,Propulsion/Control,True,100,4.720000,17.570000,0.577000,0.295000
2018-09-11/flight6_w254,2018-09-11/flight6,254,100,Propulsion/Control,Propulsion/Control,True,100,0.970000,12.360000,0.973000,0.670000
2018-09-11/flight6_w255,2018-09-11/flight6,255,100,Propulsion/Control,Nominal,False,100,0.030000,0.520000,0.011000,0.010000
2018-09-11/flight6_w256,2018-09-11/flight6,256,100,Propulsion/Control,Nominal,False,100,0.040000,0.410000,0.011000,0.003000
2018-09-11/flight6_w257,2018-09-11/flight6,257,100,Propulsion/Control,Nominal,False,100,0.020000,0.370000,0.012000,0.003000
2018-09-11/flight6_w258,2018-09-11/flight6,258,100,Propulsion/Control,Nominal,False,100,0.030000,0.330000,0.013000,0.008000
2018-09-11/flight6_w259,2018-09-11/flight6,259,100,Propulsion/Control,Nominal,False,100,0.030000,0.310000,0.045000,0.044000
2018-09-11/flight6_w260,2018-09-11/flight6,260,100,Propulsion/Control,Nominal,False,100,0.020000,0.260000,0.013000,0.003000
2018-09-11/flight6_w261,2018-09-11/flight6,261,100,Propulsion/Control,Nominal,False,100,0.000000,0.220000,0.013000,0.003000
2018-09-11/flight6_w262,2018-09-11/flight6,262,100,Propulsion/Control,Nominal,False,100,0.010000,0.190000,0.014000,0.004000
2018-09-11/flight6_w263,2018-09-11/flight6,263,100,Propulsion/Control,Nominal,False,100,0.010000,0.140000,0.014000,0.004000
2018-09-11/flight6_w264,2018-09-11/flight6,264,100,Propulsion/Control,Nominal,False,100,0.010000,0.130000,0.015000,0.004000
2018-09-11/flight6_w265,2018-09-11/flight6,265,100,Propulsion/Control,Nominal,False,100,0.020000,0.120000,0.015000,0.004000
2018-09-11/flight6_w266,2018-09-11/flight6,266,100,Propulsion/Control,Nominal,False,100,0.000000,0.090000,0.015000,0.004000
2018-09-11/flight6_w267,2018-09-11/flight6,267,100,Propulsion/Control,Nominal,False,100,0.020000,0.080000,0.016000,0.004000
2018-09-11/flight6_w268,2018-09-11/flight6,268,100,Propulsion/Control,Nominal,False,100,0.010000,0.060000,0.017000,0.005000
2018-09-11/flight6_w269,2018-09-11/flight6,269,100,Propulsion/Control,Nominal,False,100,0.020000,0.070000,0.024000,0.026000
2018-09-11/flight6_w270,2018-09-11/flight6,270,100,Propulsion/Control,Nominal,False,100,0.020000,0.030000,0.017000,0.016000
2018-09-11/flight6_w271,2018-09-11/flight6,271,100,Propulsion/Control,Nominal,False,100,0.020000,0.070000,0.040000,0.042000
2018-09-11/flight6_w272,2018-09-11/flight6,272,100,Propulsion/Control,Nominal,False,100,0.090000,0.070000,0.018000,0.005000
2018-09-11/flight6_w273,2018-09-11/flight6,273,100,Propulsion/Control,Nominal,False,100,0.120000,0.190000,0.017000,0.005000
2018-09-11/flight6_w274,2018-09-11/flight6,274,100,Propulsion/Control,Nominal,False,100,0.080000,0.100000,0.018000,0.005000
2018-09-11/flight6_w275,2018-09-11/flight6,275,100,Propulsion/Control,Nominal,False,100,0.090000,0.160000,0.019000,0.008000
2018-09-11/flight6_w276,2018-09-11/flight6,276,100,Propulsion/Control,Nominal,False,100,0.020000,0.160000,0.020000,0.020000
2018-09-11/flight6_w277,2018-09-11/flight6,277,100,Propulsion/Control,Nominal,False,100,0.050000,0.260000,0.019000,0.005000
2018-09-11/flight6_w278,2018-09-11/flight6,278,100,Propulsion/Control,Nominal,False,100,0.070000,3.600000,0.087000,0.027000
2018-09-11/flight6_w279,2018-09-11/flight6,279,100,Propulsion/Control,Nominal,False,100,0.120000,0.450000,0.022000,0.017000
2018-09-11/flight6_w280,2018-09-11/flight6,280,100,Propulsion/Control,Nominal,False,100,0.040000,0.490000,0.019000,0.006000
2018-09-11/flight6_w281,2018-09-11/flight6,281,100,Propulsion/Control,Nominal,False,100,0.180000,0.700000,0.021000,0.047000
2018-09-11/flight6_w282,2018-09-11/flight6,282,100,Propulsion/Control,Nominal,False,100,0.050000,0.340000,0.021000,0.031000
2018-09-11/flight6_w283,2018-09-11/flight6,283,100,Propulsion/Control,Nominal,False,100,0.020000,0.290000,0.022000,0.020000
2018-09-11/flight6_w284,2018-09-11/flight6,284,100,Propulsion/Control,Nominal,False,100,0.070000,0.330000,0.022000,0.027000
2018-09-11/flight7_w0,2018-09-11/flight7,0,100,Propulsion/Control,Nominal,False,100,0.040000,0.270000,0.014000,0.028000
2018-09-11/flight7_w1,2018-09-11/flight7,1,100,Propulsion/Control,Nominal,False,100,0.030000,0.260000,0.020000,0.026000
2018-09-11/flight7_w2,2018-09-11/flight7,2,100,Propulsion/Control,Nominal,False,100,0.040000,0.260000,0.016000,0.013000
2018-09-11/flight7_w3,2018-09-11/flight7,3,100,Propulsion/Control,Nominal,False,100,0.030000,0.250000,0.014000,0.015000
2018-09-11/flight7_w4,2018-09-11/flight7,4,100,Propulsion/Control,Nominal,False,100,0.010000,0.240000,0.017000,0.021000
2018-09-11/flight7_w5,2018-09-11/flight7,5,100,Propulsion/Control,Nominal,False,100,0.030000,0.260000,0.016000,0.020000
2018-09-11/flight7_w6,2018-09-11/flight7,6,100,Propulsion/Control,Nominal,False,100,0.040000,0.280000,0.041000,0.051000
2018-09-11/flight7_w7,2018-09-11/flight7,7,100,Propulsion/Control,Nominal,False,100,0.090000,0.280000,0.020000,0.024000
2018-09-11/flight7_w8,2018-09-11/flight7,8,100,Propulsion/Control,Nominal,False,100,0.060000,0.300000,0.014000,0.004000
2018-09-11/flight7_w9,2018-09-11/flight7,9,100,Propulsion/Control,Nominal,False,100,0.020000,0.280000,0.015000,0.004000
2018-09-11/flight7_w10,2018-09-11/flight7,10,100,Propulsion/Control,Nominal,False,100,0.010000,0.280000,0.015000,0.004000
2018-09-11/flight7_w11,2018-09-11/flight7,11,100,Propulsion/Control,Nominal,False,100,0.010000,0.260000,0.016000,0.005000
2018-09-11/flight7_w12,2018-09-11/flight7,12,100,Propulsion/Control,Nominal,False,100,0.010000,0.260000,0.018000,0.016000
2018-09-11/flight7_w13,2018-09-11/flight7,13,100,Propulsion/Control,Nominal,False,100,0.010000,0.240000,0.017000,0.012000
2018-09-11/flight7_w14,2018-09-11/flight7,14,100,Propulsion/Control,Nominal,False,100,0.010000,0.310000,0.016000,0.005000
2018-09-11/flight7_w15,2018-09-11/flight7,15,100,Propulsion/Control,Nominal,False,100,0.010000,0.300000,0.017000,0.005000
2018-09-11/flight7_w16,2018-09-11/flight7,16,100,Propulsion/Control,Nominal,False,100,0.010000,0.300000,0.017000,0.005000
2018-09-11/flight7_w17,2018-09-11/flight7,17,100,Propulsion/Control,Nominal,False,100,0.010000,0.280000,0.017000,0.005000
2018-09-11/flight7_w18,2018-09-11/flight7,18,100,Propulsion/Control,Nominal,False,100,0.030000,0.300000,0.019000,0.011000
2018-09-11/flight7_w19,2018-09-11/flight7,19,100,Propulsion/Control,Nominal,False,100,0.010000,0.300000,0.018000,0.021000
2018-09-11/flight7_w20,2018-09-11/flight7,20,100,Propulsion/Control,Nominal,False,100,0.010000,0.280000,0.018000,0.006000
2018-09-11/flight7_w21,2018-09-11/flight7,21,100,Propulsion/Control,Nominal,False,100,0.010000,0.290000,0.018000,0.006000
2018-09-11/flight7_w22,2018-09-11/flight7,22,100,Propulsion/Control,Nominal,False,100,0.000000,0.280000,0.020000,0.011000
2018-09-11/flight7_w23,2018-09-11/flight7,23,100,Propulsion/Control,Nominal,False,100,0.020000,0.300000,0.019000,0.006000
2018-09-11/flight7_w24,2018-09-11/flight7,24,100,Propulsion/Control,Nominal,False,100,0.010000,0.270000,0.019000,0.006000
2018-09-11/flight7_w25,2018-09-11/flight7,25,100,Propulsion/Control,Nominal,False,100,0.000000,0.290000,0.019000,0.006000
2018-09-11/flight7_w26,2018-09-11/flight7,26,100,Propulsion/Control,Nominal,False,100,0.010000,0.280000,0.024000,0.018000
2018-09-11/flight7_w27,2018-09-11/flight7,27,100,Propulsion/Control,Nominal,False,100,0.010000,0.260000,0.020000,0.006000
2018-09-11/flight7_w28,2018-09-11/flight7,28,100,Propulsion/Control,Propulsion/Control,True,100,0.390000,16.140000,0.864000,0.304000
2018-09-11/flight7_w29,2018-09-11/flight7,29,100,Propulsion/Control,Propulsion/Control,True,100,4.100000,21.560000,0.754000,0.489000
2018-09-11/flight7_w30,2018-09-11/flight7,30,100,Propulsion/Control,Propulsion/Control,True,100,6.070000,23.170000,1.051000,0.675000
2018-09-11/flight7_w31,2018-09-11/flight7,31,100,Propulsion/Control,Propulsion/Control,True,100,6.160000,23.680000,0.879000,0.246000
2018-09-11/flight7_w32,2018-09-11/flight7,32,100,Propulsion/Control,Propulsion/Control,True,100,3.920000,19.910000,1.401000,0.387000
2018-09-11/flight7_w33,2018-09-11/flight7,33,100,Propulsion/Control,Propulsion/Control,True,100,5.120000,20.400000,1.052000,0.581000
2018-09-11/flight7_w34,2018-09-11/flight7,34,100,Propulsion/Control,Propulsion/Control,True,100,7.790000,16.240000,0.577000,0.252000
2018-09-11/flight7_w35,2018-09-11/flight7,35,100,Propulsion/Control,Propulsion/Control,True,100,5.180000,19.840000,0.593000,0.339000
2018-09-11/flight7_w36,2018-09-11/flight7,36,100,Propulsion/Control,Propulsion/Control,True,100,1.640000,20.690000,0.630000,0.357000
2018-09-11/flight7_w37,2018-09-11/flight7,37,100,Propulsion/Control,Propulsion/Control,True,100,2.210000,21.940000,0.545000,0.423000
2018-09-11/flight7_w38,2018-09-11/flight7,38,100,Propulsion/Control,Propulsion/Control,True,100,3.060000,21.580000,0.686000,0.349000
2018-09-11/flight7_w39,2018-09-11/flight7,39,100,Propulsion/Control,Nominal,False,100,2.230000,18.830000,0.451000,0.124000
2018-09-11/flight7_w40,2018-09-11/flight7,40,100,Propulsion/Control,Propulsion/Control,True,100,2.020000,18.100000,0.629000,0.319000
2018-09-11/flight7_w41,2018-09-11/flight7,41,100,Propulsion/Control,Nominal,False,100,2.300000,17.120000,0.316000,0.351000
2018-09-11/flight7_w42,2018-09-11/flight7,42,100,Propulsion/Control,Propulsion/Control,True,100,1.830000,19.460000,0.580000,0.320000
2018-09-11/flight7_w43,2018-09-11/flight7,43,100,Propulsion/Control,Nominal,False,100,0.580000,18.270000,0.358000,0.303000
2018-09-11/flight7_w44,2018-09-11/flight7,44,100,Propulsion/Control,Nominal,False,100,1.680000,21.350000,0.509000,0.325000
2018-09-11/flight7_w45,2018-09-11/flight7,45,100,Propulsion/Control,Propulsion/Control,True,100,2.390000,21.330000,0.555000,0.362000
2018-09-11/flight7_w46,2018-09-11/flight7,46,100,Propulsion/Control,Propulsion/Control,True,100,8.510000,18.540000,0.618000,0.107000
2018-09-11/flight7_w47,2018-09-11/flight7,47,100,Propulsion/Control,Propulsion/Control,True,100,10.610000,24.550000,0.782000,0.453000
2018-09-11/flight7_w48,2018-09-11/flight7,48,100,Propulsion/Control,Propulsion/Control,True,100,10.840000,25.810000,2.646000,1.387000
2018-09-11/flight7_w49,2018-09-11/flight7,49,100,Propulsion/Control,Propulsion/Control,True,100,4.180000,24.700000,0.830000,0.388000
2018-09-11/flight7_w50,2018-09-11/flight7,50,100,Propulsion/Control,Propulsion/Control,True,100,3.740000,20.760000,0.851000,0.521000
2018-09-11/flight7_w51,2018-09-11/flight7,51,100,Propulsion/Control,Nominal,False,100,1.860000,18.430000,0.442000,0.185000
2018-09-11/flight7_w52,2018-09-11/flight7,52,100,Propulsion/Control,Propulsion/Control,True,100,7.570000,21.740000,0.797000,0.519000
2018-09-11/flight7_w53,2018-09-11/flight7,53,100,Propulsion/Control,Propulsion/Control,True,100,4.520000,24.200000,0.759000,0.289000
2018-09-11/flight7_w54,2018-09-11/flight7,54,100,Propulsion/Control,Propulsion/Control,True,100,5.790000,15.510000,0.718000,0.524000
2018-09-11/flight7_w55,2018-09-11/flight7,55,100,Propulsion/Control,Propulsion/Control,True,100,6.260000,17.890000,0.493000,0.290000
2018-09-11/flight7_w56,2018-09-11/flight7,56,100,Propulsion/Control,Propulsion/Control,True,100,0.750000,13.260000,2.227000,0.173000
2018-09-11/flight7_w57,2018-09-11/flight7,57,100,Propulsion/Control,Nominal,False,100,0.050000,0.250000,0.381000,0.226000
2018-09-11/flight7_w58,2018-09-11/flight7,58,100,Propulsion/Control,Nominal,False,100,0.040000,0.210000,0.011000,0.009000
2018-09-11/flight7_w59,2018-09-11/flight7,59,100,Propulsion/Control,Nominal,False,100,0.040000,0.150000,0.011000,0.013000
2018-09-11/flight7_w60,2018-09-11/flight7,60,100,Propulsion/Control,Nominal,False,100,0.010000,0.140000,0.012000,0.009000
2018-09-11/flight7_w61,2018-09-11/flight7,61,100,Propulsion/Control,Nominal,False,100,0.030000,0.130000,0.427000,0.100000
2018-09-11/flight7_w62,2018-09-11/flight7,62,100,Propulsion/Control,Nominal,False,100,0.020000,0.120000,0.230000,0.115000
2018-09-11/flight7_w63,2018-09-11/flight7,63,100,Propulsion/Control,Nominal,False,100,0.020000,0.060000,0.035000,0.050000
2018-09-11/flight7_w64,2018-09-11/flight7,64,100,Propulsion/Control,Nominal,False,100,0.020000,0.070000,0.013000,0.005000
2018-09-11/flight7_w65,2018-09-11/flight7,65,100,Propulsion/Control,Nominal,False,100,0.010000,0.040000,0.013000,0.004000
2018-09-11/flight7_w66,2018-09-11/flight7,66,100,Propulsion/Control,Nominal,False,100,0.020000,0.060000,0.014000,0.004000
2018-09-11/flight7_w67,2018-09-11/flight7,67,100,Propulsion/Control,Nominal,False,100,0.010000,0.060000,0.020000,0.016000
2018-09-11/flight7_w68,2018-09-11/flight7,68,100,Propulsion/Control,Nominal,False,100,0.010000,0.050000,0.016000,0.009000
2018-09-11/flight7_w69,2018-09-11/flight7,69,100,Propulsion/Control,Nominal,False,100,0.030000,0.190000,0.138000,0.079000
2018-09-11/flight7_w70,2018-09-11/flight7,70,100,Propulsion/Control,Nominal,False,100,0.030000,0.160000,0.076000,0.023000
2018-09-11/flight7_w71,2018-09-11/flight7,71,100,Propulsion/Control,Nominal,False,100,0.010000,0.150000,0.188000,0.123000
2018-09-11/flight7_w72,2018-09-11/flight7,72,100,Propulsion/Control,Nominal,False,100,0.030000,0.160000,0.078000,0.094000
2018-09-11/flight7_w73,2018-09-11/flight7,73,100,Propulsion/Control,Nominal,False,100,0.010000,0.180000,0.064000,0.077000
2018-09-11/flight7_w74,2018-09-11/flight7,74,100,Propulsion/Control,Nominal,False,100,0.020000,0.180000,0.029000,0.057000
2018-09-11/flight7_w75,2018-09-11/flight7,75,100,Propulsion/Control,Nominal,False,100,0.020000,0.200000,0.078000,0.037000
2018-09-11/flight7_w76,2018-09-11/flight7,76,100,Propulsion/Control,Nominal,False,100,0.010000,0.170000,0.053000,0.029000
2018-09-11/flight7_w77,2018-09-11/flight7,77,100,Propulsion/Control,Nominal,False,100,0.000000,0.170000,0.095000,0.098000
2018-09-11/flight7_w78,2018-09-11/flight7,78,100,Propulsion/Control,Nominal,False,100,0.020000,0.220000,0.023000,0.040000
2018-09-11/flight8_w0,2018-09-11/flight8,0,100,Nominal,Nominal,True,0,0.020000,0.050000,0.003000,0.005000
2018-09-11/flight8_w1,2018-09-11/flight8,1,100,Nominal,Nominal,True,0,0.020000,0.080000,0.003000,0.004000
2018-09-11/flight8_w2,2018-09-11/flight8,2,100,Nominal,Nominal,True,0,0.020000,0.070000,0.002000,0.006000
2018-09-11/flight8_w3,2018-09-11/flight8,3,100,Nominal,Nominal,True,0,0.020000,0.060000,0.003000,0.005000
2018-09-11/flight8_w4,2018-09-11/flight8,4,100,Nominal,Nominal,True,0,0.040000,0.260000,0.004000,0.007000
2018-09-11/flight8_w5,2018-09-11/flight8,5,100,Nominal,Nominal,True,0,0.080000,0.370000,0.003000,0.005000
2018-09-11/flight8_w6,2018-09-11/flight8,6,100,Nominal,Nominal,True,0,0.020000,0.080000,0.023000,0.043000
2018-09-11/flight8_w7,2018-09-11/flight8,7,100,Nominal,Nominal,True,0,0.020000,0.100000,0.024000,0.035000
2018-09-11/flight8_w8,2018-09-11/flight8,8,100,Nominal,Nominal,True,0,0.010000,0.090000,0.004000,0.004000
2018-09-11/flight8_w9,2018-09-11/flight8,9,100,Nominal,Nominal,True,0,0.010000,0.090000,0.004000,0.003000
2018-09-11/flight8_w10,2018-09-11/flight8,10,100,Nominal,Nominal,True,0,0.010000,0.090000,0.004000,0.003000
2018-09-11/flight8_w11,2018-09-11/flight8,11,100,Nominal,Nominal,True,0,0.010000,0.160000,0.275000,0.121000
2018-09-11/flight8_w12,2018-09-11/flight8,12,100,Nominal,Nominal,True,0,0.010000,0.080000,0.005000,0.008000
2018-09-11/flight8_w13,2018-09-11/flight8,13,100,Nominal,Nominal,True,0,0.020000,0.100000,0.005000,0.003000
2018-09-11/flight8_w14,2018-09-11/flight8,14,100,Nominal,Nominal,True,0,0.020000,0.110000,0.005000,0.003000
2018-09-11/flight8_w15,2018-09-11/flight8,15,100,Nominal,Nominal,True,0,0.010000,0.100000,0.005000,0.004000
2018-09-11/flight8_w16,2018-09-11/flight8,16,100,Nominal,Nominal,True,0,0.010000,0.100000,0.005000,0.003000
2018-09-11/flight8_w17,2018-09-11/flight8,17,100,Nominal,Nominal,True,0,0.010000,0.100000,0.005000,0.003000
2018-09-11/flight8_w18,2018-09-11/flight8,18,100,Nominal,Nominal,True,0,0.010000,0.140000,0.013000,0.038000
2018-09-11/flight8_w19,2018-09-11/flight8,19,100,Nominal,Nominal,True,0,0.010000,0.130000,0.005000,0.003000
2018-09-11/flight8_w20,2018-09-11/flight8,20,100,Nominal,Nominal,True,0,0.010000,0.110000,0.008000,0.013000
2018-09-11/flight8_w21,2018-09-11/flight8,21,100,Nominal,Nominal,True,0,0.010000,0.110000,0.006000,0.003000
2018-09-11/flight8_w22,2018-09-11/flight8,22,100,Nominal,Nominal,True,0,0.020000,0.100000,0.020000,0.011000
2018-09-11/flight8_w23,2018-09-11/flight8,23,100,Nominal,Nominal,True,0,0.020000,0.110000,0.026000,0.055000
2018-09-11/flight8_w24,2018-09-11/flight8,24,100,Nominal,Nominal,True,0,0.010000,0.150000,0.173000,0.127000
2018-09-11/flight8_w25,2018-09-11/flight8,25,100,Nominal,Nominal,True,0,0.010000,0.130000,0.017000,0.052000
2018-09-11/flight8_w26,2018-09-11/flight8,26,100,Nominal,Nominal,True,0,0.010000,0.160000,0.030000,0.049000
2018-09-11/flight8_w27,2018-09-11/flight8,27,100,Nominal,Nominal,True,0,0.010000,0.170000,0.053000,0.038000
2018-09-11/flight8_w28,2018-09-11/flight8,28,100,Nominal,Nominal,True,0,0.010000,0.140000,0.036000,0.041000
2018-09-11/flight8_w29,2018-09-11/flight8,29,100,Nominal,Nominal,True,0,0.010000,0.140000,0.007000,0.004000
2018-09-11/flight8_w30,2018-09-11/flight8,30,100,Nominal,Nominal,True,0,0.010000,0.150000,0.008000,0.037000
2018-09-11/flight8_w31,2018-09-11/flight8,31,100,Nominal,Nominal,True,0,0.020000,0.130000,0.021000,0.025000
2018-09-11/flight8_w32,2018-09-11/flight8,32,100,Nominal,Nominal,True,0,0.010000,0.140000,0.009000,0.005000
2018-09-11/flight8_w33,2018-09-11/flight8,33,100,Nominal,Nominal,True,0,0.000000,0.170000,0.011000,0.021000
2018-09-11/flight8_w34,2018-09-11/flight8,34,100,Nominal,Nominal,True,0,0.030000,0.150000,0.047000,0.029000
2018-09-11/flight8_w35,2018-09-11/flight8,35,100,Nominal,Nominal,True,0,0.020000,0.170000,0.015000,0.015000
2018-09-11/flight8_w36,2018-09-11/flight8,36,100,Nominal,Propulsion/Control,False,0,2.130000,15.480000,0.816000,0.481000
2018-09-11/flight8_w37,2018-09-11/flight8,37,100,Nominal,Propulsion/Control,False,0,6.960000,19.160000,1.161000,0.712000
2018-09-11/flight8_w38,2018-09-11/flight8,38,100,Nominal,Propulsion/Control,False,0,2.080000,24.370000,0.786000,0.487000
2018-09-11/flight8_w39,2018-09-11/flight8,39,100,Nominal,Propulsion/Control,False,0,4.240000,21.850000,1.074000,0.455000
2018-09-11/flight8_w40,2018-09-11/flight8,40,100,Nominal,Propulsion/Control,False,0,4.340000,25.090000,1.205000,0.501000
2018-09-11/flight8_w41,2018-09-11/flight8,41,100,Nominal,Propulsion/Control,False,0,3.160000,21.700000,1.181000,0.381000
2018-09-11/flight8_w42,2018-09-11/flight8,42,100,Nominal,Propulsion/Control,False,0,1.600000,16.080000,0.645000,0.336000
2018-09-11/flight8_w43,2018-09-11/flight8,43,100,Nominal,Nominal,True,0,2.010000,16.950000,0.343000,0.233000
2018-09-11/flight8_w44,2018-09-11/flight8,44,100,Nominal,Nominal,True,0,1.000000,16.210000,0.261000,0.129000
2018-09-11/flight8_w45,2018-09-11/flight8,45,100,Nominal,Nominal,True,0,1.220000,18.000000,0.374000,0.312000
2018-09-11/flight8_w46,2018-09-11/flight8,46,100,Nominal,Propulsion/Control,False,0,3.830000,20.870000,0.618000,0.325000
2018-09-11/flight8_w47,2018-09-11/flight8,47,100,Nominal,Propulsion/Control,False,0,4.660000,18.590000,0.579000,0.204000
2018-09-11/flight8_w48,2018-09-11/flight8,48,100,Nominal,Propulsion/Control,False,0,4.560000,17.750000,0.636000,0.299000
2018-09-11/flight8_w49,2018-09-11/flight8,49,100,Nominal,Propulsion/Control,False,0,8.900000,26.300000,2.150000,0.766000
2018-09-11/flight8_w50,2018-09-11/flight8,50,100,Nominal,Propulsion/Control,False,0,5.880000,24.000000,0.746000,0.234000
2018-09-11/flight8_w51,2018-09-11/flight8,51,100,Nominal,Propulsion/Control,False,0,5.400000,25.590000,0.780000,0.550000
2018-09-11/flight8_w52,2018-09-11/flight8,52,100,Nominal,Propulsion/Control,False,0,4.320000,24.590000,0.813000,0.281000
2018-09-11/flight8_w53,2018-09-11/flight8,53,100,Nominal,Nominal,True,0,1.520000,15.780000,0.369000,0.280000
2018-09-11/flight8_w54,2018-09-11/flight8,54,100,Nominal,Nominal,True,0,1.520000,14.800000,0.395000,0.284000
2018-09-11/flight8_w55,2018-09-11/flight8,55,100,Nominal,Nominal,True,0,0.900000,13.500000,0.285000,0.123000
2018-09-11/flight8_w56,2018-09-11/flight8,56,100,Nominal,Propulsion/Control,False,0,1.510000,13.640000,0.664000,0.373000
2018-09-11/flight8_w57,2018-09-11/flight8,57,100,Nominal,Nominal,True,0,1.050000,16.390000,0.392000,0.352000
2018-09-11/flight8_w58,2018-09-11/flight8,58,100,Nominal,Nominal,True,0,2.590000,14.970000,0.432000,0.396000
2018-09-11/flight8_w59,2018-09-11/flight8,59,100,Nominal,Propulsion/Control,False,0,5.370000,15.540000,0.713000,0.635000
2018-09-11/flight8_w60,2018-09-11/flight8,60,100,Nominal,Propulsion/Control,False,0,5.450000,14.090000,4.498000,1.563000
2018-09-11/flight8_w61,2018-09-11/flight8,61,100,Nominal,Propulsion/Control,False,0,0.140000,2.030000,1.009000,0.120000
2018-09-11/flight8_w62,2018-09-11/flight8,62,100,Nominal,Nominal,True,0,0.000000,0.000000,0.005000,0.004000
2018-09-11/flight8_w63,2018-09-11/flight8,63,100,Nominal,Nominal,True,0,0.000000,0.000000,0.005000,0.004000
2018-09-11/flight8_w64,2018-09-11/flight8,64,100,Nominal,Nominal,True,0,0.000000,0.000000,0.004000,0.004000
2018-09-11/flight8_w65,2018-09-11/flight8,65,100,Nominal,Nominal,True,0,0.000000,0.000000,0.005000,0.004000
2018-09-11/flight8_w66,2018-09-11/flight8,66,100,Nominal,Nominal,True,0,0.000000,0.000000,0.005000,0.004000
2018-09-11/flight8_w67,2018-09-11/flight8,67,100,Nominal,Nominal,True,0,0.000000,0.000000,0.007000,0.004000
2018-09-11/flight8_w68,2018-09-11/flight8,68,100,Nominal,Nominal,True,0,0.000000,0.000000,0.004000,0.004000
2018-09-11/flight8_w69,2018-09-11/flight8,69,100,Nominal,Nominal,True,0,0.000000,0.000000,0.005000,0.004000
2018-09-11/flight8_w70,2018-09-11/flight8,70,100,Nominal,Nominal,True,0,0.000000,0.000000,0.004000,0.004000
2018-09-11/flight8_w71,2018-09-11/flight8,71,100,Nominal,Nominal,True,0,0.000000,0.000000,0.006000,0.004000
2018-09-11/flight8_w72,2018-09-11/flight8,72,100,Nominal,Nominal,True,0,0.000000,0.000000,0.006000,0.004000
